datetime_beginning_ept,pv3,pv4,pv5,pv6,pv8,pv9,pv10,pv11
1/2/2019 5:00:00 AM,0.000648314850544514,0.000648314850544514,0.0008644198007260189,0.000759243672417107,0.000759243672417107,0.0009490545905213836,0.00023312673316055096,0.00013987603989633058
1/2/2019 6:00:00 AM,0.0006632691958080917,0.0006632691958080917,0.0008843589277441224,0.000777800605751324,0.000777800605751324,0.0009722507571891549,0.0002453586913819379,0.00014721521482916275
1/2/2019 7:00:00 AM,0.0024305209390155934,0.0024305209390155934,0.0032406945853541247,0.0029240424953773355,0.0029240424953773355,0.003655053119221669,0.0034073198916104597,0.002044391934966276
1/2/2019 8:00:00 AM,0.02320782434801987,0.02320782434801987,0.030943765797359826,0.028645012492792624,0.028645012492792624,0.035806265615990776,0.03546908120725111,0.021281448724350668
1/2/2019 9:00:00 AM,0.053734921035192555,0.053734921035192555,0.07164656138025675,0.0663102851803005,0.0663102851803005,0.08288785647537561,0.06840650682615222,0.04104390409569133
1/2/2019 10:00:00 AM,0.07959230349697101,0.07959230349697101,0.10612307132929469,0.09901449429042927,0.09901449429042927,0.12376811786303658,0.11007719085164651,0.0660463145109879
1/2/2019 11:00:00 AM,0.09059782194359572,0.09059782194359572,0.12079709592479432,0.1123049699443955,0.1123049699443955,0.14038121243049437,0.14445259108851477,0.08667155465310886
1/2/2019 12:00:00 PM,0.08707915246981274,0.08707915246981274,0.11610553662641698,0.1075490930298833,0.1075490930298833,0.13443636628735411,0.13288799411714763,0.07973279647028858
1/2/2019 1:00:00 PM,0.06018068367747875,0.06018068367747875,0.08024091156997168,0.07470809281117659,0.07470809281117659,0.09338511601397073,0.11209330537731274,0.06725598322638764
1/2/2019 2:00:00 PM,0.040209155577970786,0.040209155577970786,0.05361220743729438,0.04960374319855257,0.04960374319855257,0.062004678998190704,0.07795283069099052,0.04677169841459431
1/2/2019 3:00:00 PM,0.017439405579436892,0.017439405579436892,0.023252540772582528,0.02158807584483753,0.02158807584483753,0.02698509480604691,0.04342489073983201,0.026054934443899204
1/2/2019 4:00:00 PM,0.0014949946926735437,0.0014949946926735437,0.001993326256898058,0.0018509215505643298,0.0018509215505643298,0.002313651938205412,0.005596840413238721,0.003358104247943232
1/2/2019 5:00:00 PM,-0.000420920835801289,-0.000420920835801289,-0.0005612277810683853,-0.0005296678971680795,-0.0005296678971680795,-0.0006620848714600994,-0.0006421778066228139,-0.0003853066839736883
1/2/2019 6:00:00 PM,-0.00041212416211683156,-0.00041212416211683156,-0.000549498882822442,-0.0005185337371675493,-0.0005185337371675493,-0.0006481671714594365,-0.0006303056118785266,-0.00037818336712711596
1/2/2019 7:00:00 PM,-0.0004112444947483858,-0.0004112444947483858,-0.0005483259929978478,-0.0005174733409770226,-0.0005174733409770226,-0.0006468416762212782,-0.0006292263214472279,-0.0003775357928683367
1/2/2019 8:00:00 PM,-0.00040596649053771137,-0.00040596649053771137,-0.0005412886540502818,-0.0005116411619291258,-0.0005116411619291258,-0.0006395514524114072,-0.0006378606448976186,-0.00038271638693857115
1/2/2019 9:00:00 PM,-0.0004253191726435177,-0.0004253191726435177,-0.000567092230191357,-0.0005344396800254496,-0.0005344396800254496,-0.000668049600031812,-0.0006277872675388294,-0.0003766723605232976
1/2/2019 10:00:00 PM,-0.0004253191726435177,-0.0004253191726435177,-0.000567092230191357,-0.0005349698781207129,-0.0005349698781207129,-0.0006687123476508911,-0.0007022583072984497,-0.0004213549843790698
1/2/2019 11:00:00 PM,-0.00041344366316950016,-0.00041344366316950016,-0.0005512582175593335,-0.0005206545295486026,-0.0005206545295486026,-0.0006508181619357533,-0.0006310251388327258,-0.0003786150832996355
1/3/2019 12:00:00 AM,-0.00042971750948574643,-0.00042971750948574643,-0.0005729566793143285,-0.000539741660978083,-0.000539741660978083,-0.0006746770762226037,-0.0006432570970541128,-0.0003859542582324677
1/3/2019 1:00:00 AM,-0.00043279634527530655,-0.00043279634527530655,-0.0005770617937004088,-0.0005439832457401898,-0.0005439832457401898,-0.0006799790571752371,-0.0006331837196953236,-0.00037991023181719414
1/3/2019 2:00:00 AM,-0.000417402166327506,-0.000417402166327506,-0.000556536221770008,-0.0005248961143107094,-0.0005248961143107094,-0.0006561201428883867,-0.0006410985161915151,-0.00038465910971490906
1/3/2019 3:00:00 AM,-0.0004349955136964209,-0.0004349955136964209,-0.0005799940182618945,-0.0005471644343117698,-0.0005471644343117698,-0.0006839555428897122,-0.0006619647978632928,-0.0003971788787179757
1/3/2019 4:00:00 AM,-0.000420920835801289,-0.000420920835801289,-0.0005612277810683853,-0.0005296678971680795,-0.0005296678971680795,-0.0006620848714600994,-0.000592530446783067,-0.0003555182680698402
1/3/2019 5:00:00 AM,-0.00040860549264304857,-0.00040860549264304857,-0.0005448073235240648,-0.0005148223505007059,-0.0005148223505007059,-0.0006435279381258823,-0.0006914654029854612,-0.0004148792417912767
1/3/2019 6:00:00 AM,-0.00042048100211706607,-0.00042048100211706607,-0.0005606413361560882,-0.0005286075009775528,-0.0005286075009775528,-0.000660759376221941,-0.0006241896327678332,-0.0003745137796606999
1/3/2019 7:00:00 AM,0.0006659081979134289,0.0006659081979134289,0.0008878775972179054,0.0007958273409902775,0.0007958273409902775,0.0009947841762378469,0.0006187931806113389,0.00037127590836680334
1/3/2019 8:00:00 AM,0.013971756813023766,0.013971756813023766,0.01862900908403169,0.01790213868656677,0.01790213868656677,0.022377673358208464,0.0173157759162816,0.01038946554976896
1/3/2019 9:00:00 AM,0.037129440121042225,0.037129440121042225,0.04950592016138964,0.04924479908805928,0.04924479908805928,0.061555998860074096,0.04422752305724125,0.02653651383434475
1/3/2019 10:00:00 AM,0.05090327177616571,0.05090327177616571,0.0678710290348876,0.07173209090246345,0.07173209090246345,0.0896651136280793,0.06756753839755592,0.040540523038533546
1/3/2019 11:00:00 AM,0.0690965522903606,0.0690965522903606,0.09212873638714748,0.09850285312850016,0.09850285312850016,0.12312856641062518,0.09510311540780629,0.057061869244683774
1/3/2019 12:00:00 PM,0.07510512025052928,0.07510512025052928,0.10014016033403904,0.10444372278592591,0.10444372278592591,0.13055465348240738,0.10528945849840482,0.06317367509904288
1/3/2019 1:00:00 PM,0.061793113963839796,0.061793113963839796,0.08239081861845307,0.08782148230132486,0.08782148230132486,0.10977685287665606,0.08961312474726617,0.0537678748483597
1/3/2019 2:00:00 PM,0.04870410335505134,0.04870410335505134,0.06493880447340179,0.07062715807193463,0.07062715807193463,0.0882839475899183,0.06950522448521444,0.041703134691128664
1/3/2019 3:00:00 PM,0.027960227306048007,0.027960227306048007,0.037280303074730674,0.042464095647736386,0.042464095647736386,0.05308011955967048,0.04063060781319929,0.024378364687919575
1/3/2019 4:00:00 PM,0.00369944111799858,0.00369944111799858,0.004932588157331441,0.007354377779397828,0.007354377779397828,0.009192972224247285,0.008038914895790911,0.004823348937474547
1/3/2019 5:00:00 PM,-0.0004336760126437523,-0.0004336760126437523,-0.000578234683525003,-0.000504218388595439,-0.000504218388595439,-0.0006302729857442988,-0.0006605257439548943,-0.0003963154463729366
1/3/2019 6:00:00 PM,-0.0004064063242219342,-0.0004064063242219342,-0.000541875098962579,-0.0005121713600243892,-0.0005121713600243892,-0.0006402142000304864,-0.0006252689231991321,-0.0003751613539194792
1/3/2019 7:00:00 PM,-0.0004244395052750719,-0.0004244395052750719,-0.0005659193403667627,-0.000533379283834923,-0.000533379283834923,-0.0006667241047936536,-0.0006270677405846301,-0.00037624064435077805
1/3/2019 8:00:00 PM,-0.00041476316422216875,-0.00041476316422216875,-0.000553017552296225,-0.0005222451238343927,-0.0005222451238343927,-0.0006528064047929908,-0.0006324641927411243,-0.00037947851564467457
1/3/2019 9:00:00 PM,-0.000420920835801289,-0.000420920835801289,-0.0005612277810683853,-0.0005291376990728162,-0.0005291376990728162,-0.0006614221238410202,-0.0006490133126877066,-0.00038940798761262393
1/3/2019 10:00:00 PM,-0.00043895401685442673,-0.00043895401685442673,-0.000585272022472569,-0.0005519362171691398,-0.0005519362171691398,-0.0006899202714614247,-0.00066448314220299,-0.00039868988532179404
1/3/2019 11:00:00 PM,-0.0004349955136964209,-0.0004349955136964209,-0.0005799940182618945,-0.0005471644343117698,-0.0005471644343117698,-0.0006839555428897122,-0.0006482937857335074,-0.00038897627144010447
1/4/2019 12:00:00 AM,-0.000441153185275541,-0.000441153185275541,-0.0005882042470340548,-0.0005540570095501932,-0.0005540570095501932,-0.0006925712619377415,-0.0006806724986724728,-0.00040840349920348367
1/4/2019 1:00:00 AM,-0.00044731085685466125,-0.00044731085685466125,-0.0005964144758062151,-0.0005620099809791434,-0.0005620099809791434,-0.0007025124762239293,-0.0006857091873518674,-0.0004114255124111204
1/4/2019 2:00:00 AM,-0.0004349955136964209,-0.0004349955136964209,-0.0005799940182618945,-0.0005466342362165064,-0.0005466342362165064,-0.0006832927952706329,-0.0006623245613403924,-0.00039739473680423543
1/4/2019 3:00:00 AM,-0.00044731085685466125,-0.00044731085685466125,-0.0005964144758062151,-0.0005625401790744067,-0.0005625401790744067,-0.0007031752238430084,-0.0006893068221228636,-0.00041358409327371817
1/4/2019 4:00:00 AM,-0.00044687102317043844,-0.00044687102317043844,-0.000595828030893918,-0.0005609495847886168,-0.0005609495847886168,-0.0007011869809857709,-0.0007188074272450321,-0.00043128445634701924
1/4/2019 5:00:00 AM,-0.0004407133515913182,-0.0004407133515913182,-0.0005876178021217577,-0.0005540570095501932,-0.0005540570095501932,-0.0006925712619377415,-0.0007224050620160282,-0.00043344303720961694
1/4/2019 6:00:00 AM,-0.0004455515221177698,-0.0004455515221177698,-0.0005940686961570265,-0.0005593589905028266,-0.0005593589905028266,-0.0006991987381285333,-0.0006875080047373655,-0.0004125048028424193
1/4/2019 7:00:00 AM,0.002438877779015828,0.002438877779015828,0.003251837038687771,0.002964867748712613,0.002964867748712613,0.003706084685890766,0.0021852033599030654,0.0013111220159418393
1/4/2019 8:00:00 AM,0.02817398647658032,0.02817398647658032,0.0375653153021071,0.03557417139978925,0.03557417139978925,0.04446771424973656,0.030512619783249702,0.018307571869949822
1/4/2019 9:00:00 AM,0.06545165054920565,0.06545165054920565,0.08726886739894088,0.08537726908216083,0.08537726908216083,0.10672158635270103,0.07321726404192827,0.04393035842515696
1/4/2019 10:00:00 AM,0.0904953406951718,0.0904953406951718,0.12066045426022907,0.12214279560200683,0.12214279560200683,0.15267849450250853,0.11197098579509888,0.06718259147705932
1/4/2019 11:00:00 AM,0.10961007277781361,0.10961007277781361,0.1461467637037515,0.14499327311166638,0.14499327311166638,0.18124159138958296,0.12535742501449848,0.07521445500869908
1/4/2019 12:00:00 PM,0.09109175517097799,0.09109175517097799,0.121455673561304,0.1216963688057951,0.1216963688057951,0.15212046100724386,0.10853596411575175,0.06512157846945105
1/4/2019 1:00:00 PM,0.05971006163536028,0.05971006163536028,0.07961341551381372,0.08276074148203623,0.08276074148203623,0.10345092685254528,0.07325288062616114,0.043951728375696685
1/4/2019 2:00:00 PM,0.03040702209137984,0.03040702209137984,0.04054269612183979,0.045726934725987003,0.045726934725987003,0.05715866840748375,0.042092686584132136,0.02525561195047928
1/4/2019 3:00:00 PM,0.012204065236132045,0.012204065236132045,0.016272086981509393,0.020973576252427316,0.020973576252427316,0.026216970315534143,0.018157982216171802,0.010894789329703081
1/4/2019 4:00:00 PM,0.0007653106105477981,0.0007653106105477981,0.0010204141473970643,0.0026271315620298636,0.0026271315620298636,0.0032839144525373294,0.002157501572166395,0.001294500943299837
1/4/2019 5:00:00 PM,-0.0004301573431699693,-0.0004301573431699693,-0.0005735431242266258,-0.0004978560114522789,-0.0004978560114522789,-0.0006223200143153486,-0.0006472144953022085,-0.0003883286971813251
1/4/2019 6:00:00 PM,-0.00040112832001125973,-0.00040112832001125973,-0.000534837760015013,-0.0005052787847859658,-0.0005052787847859658,-0.0006315984809824571,-0.0006357020640350208,-0.0003814212384210125
1/4/2019 7:00:00 PM,-0.00042180050316973467,-0.00042180050316973467,-0.0005624006708929796,-0.0005307282933586061,-0.0005307282933586061,-0.0006634103666982576,-0.0006774346273785763,-0.00040646077642714576
1/4/2019 8:00:00 PM,-0.00041080466106416296,-0.00041080466106416296,-0.0005477395480855506,-0.0005174733409770226,-0.0005174733409770226,-0.0006468416762212782,-0.0006806724986724728,-0.00040840349920348367
1/4/2019 9:00:00 PM,-0.00040244782106392833,-0.00040244782106392833,-0.0005365970947519044,-0.0005068693790717557,-0.0005068693790717557,-0.0006335867238396947,-0.0006227505788594347,-0.0003736503473156608
1/4/2019 10:00:00 PM,-0.0004169623326432831,-0.0004169623326432831,-0.0005559497768577109,-0.0005248961143107094,-0.0005248961143107094,-0.0006561201428883867,-0.0007087340498862428,-0.0004252404299317457
1/4/2019 11:00:00 PM,-0.0004253191726435177,-0.0004253191726435177,-0.000567092230191357,-0.0005344396800254496,-0.0005344396800254496,-0.000668049600031812,-0.0006547695283213005,-0.0003928617169927803
1/5/2019 12:00:00 AM,-0.00041080466106416296,-0.00041080466106416296,-0.0005477395480855506,-0.0005174733409770226,-0.0005174733409770226,-0.0006468416762212782,-0.0006572878726609978,-0.0003943727235965987
1/5/2019 1:00:00 AM,-0.00042707850738040923,-0.00042707850738040923,-0.0005694380098405456,-0.0005370906705017662,-0.0005370906705017662,-0.0006713633381272078,-0.0006292263214472279,-0.0003775357928683367
1/5/2019 2:00:00 AM,-0.0004165224989590602,-0.0004165224989590602,-0.0005553633319454137,-0.0005238357181201827,-0.0005238357181201827,-0.0006547946476502284,-0.0006702393578365839,-0.00040214361470195035
1/5/2019 3:00:00 AM,-0.00043719468211753527,-0.00043719468211753527,-0.0005829262428233803,-0.0005492852266928232,-0.0005492852266928232,-0.000686606533366029,-0.000700099726435852,-0.0004200598358615112
1/5/2019 4:00:00 AM,-0.0004200411684328432,-0.0004200411684328432,-0.0005600548912437909,-0.0005280773028822895,-0.0005280773028822895,-0.0006600966286028618,-0.0006472144953022085,-0.0003883286971813251
1/5/2019 5:00:00 AM,-0.000413883496853723,-0.000413883496853723,-0.0005518446624716307,-0.0005217149257391293,-0.0005217149257391293,-0.0006521436571739116,-0.0006688003039281855,-0.00040128018235691126
1/5/2019 6:00:00 AM,-0.00042268017053818046,-0.00042268017053818046,-0.000563573560717574,-0.0005312584914538695,-0.0005312584914538695,-0.0006640731143173369,-0.000665562432634289,-0.0003993374595805734
1/5/2019 7:00:00 AM,0.0006219248294911417,0.0006219248294911417,0.000829233105988189,0.000731673371463413,0.000731673371463413,0.0009145917143292663,0.003146851134190338,0.0018881106805142028
1/5/2019 8:00:00 AM,0.007564259701264961,0.007564259701264961,0.010085679601686617,0.009730195444272867,0.009730195444272867,0.012162744305341084,0.06900155561727499,0.04140093337036499
1/5/2019 9:00:00 AM,0.014134055442502007,0.014134055442502007,0.018845407256669347,0.021304419863871646,0.021304419863871646,0.026630524829839554,0.12854816729289498,0.07712890037573698
1/5/2019 10:00:00 AM,0.02284232255643066,0.02284232255643066,0.030456430075240883,0.03479849158641898,0.03479849158641898,0.04349811448302372,0.15186227966285848,0.09111736779771508
1/5/2019 11:00:00 AM,0.03082266492297046,0.03082266492297046,0.04109688656396062,0.04689602152604268,0.04689602152604268,0.058620026907553344,0.14806209805425521,0.08883725883255313
1/5/2019 12:00:00 PM,0.02979521343662583,0.02979521343662583,0.03972695124883444,0.04513629404786364,0.04513629404786364,0.05642036755982954,0.14250950854869976,0.08550570512921986
1/5/2019 1:00:00 PM,0.04333109506858473,0.04333109506858473,0.05777479342477964,0.0664635124298316,0.0664635124298316,0.0830793905372895,0.1657808090648884,0.09946848543893304
1/5/2019 2:00:00 PM,0.03843794533160527,0.03843794533160527,0.051250593775473696,0.06796503343561738,0.06796503343561738,0.08495629179452173,0.18668414637480737,0.11201048782488442
1/5/2019 3:00:00 PM,0.0118667128003331,0.0118667128003331,0.01582228373377747,0.028188511932770884,0.028188511932770884,0.0352356399159636,0.133853599289683,0.08031215957380979
1/5/2019 4:00:00 PM,0.003883731431687964,0.003883731431687964,0.005178308575583952,0.008482639326118221,0.008482639326118221,0.010603299157647777,0.03304931206027909,0.019829587236167453
1/5/2019 5:00:00 PM,-0.00044335235369665545,-0.00044335235369665545,-0.0005911364715955407,-0.000505808982881229,-0.000505808982881229,-0.0006322612286015363,-0.0006785139178098751,-0.00040710835068592506
1/5/2019 6:00:00 PM,-0.00041080466106416296,-0.00041080466106416296,-0.0005477395480855506,-0.0005169431428817592,-0.0005169431428817592,-0.000646178928602199,-0.0006709588847907832,-0.0004025753308744699
1/5/2019 7:00:00 PM,-0.00042619884001196344,-0.00042619884001196344,-0.0005682651200159513,-0.0005360302743112396,-0.0005360302743112396,-0.0006700378428890494,-0.0006903861125541625,-0.00041423166753249747
1/5/2019 8:00:00 PM,-0.0004178420000117289,-0.0004178420000117289,-0.0005571226666823052,-0.0005259565105012361,-0.0005259565105012361,-0.0006574456381265451,-0.0006763553369472774,-0.0004058132021683664
1/5/2019 9:00:00 PM,-0.0004196013347486204,-0.0004196013347486204,-0.0005594684463314938,-0.0005275471047870261,-0.0005275471047870261,-0.0006594338809837826,-0.0006619647978632928,-0.0003971788787179757
1/5/2019 10:00:00 PM,-0.0004235598379066262,-0.0004235598379066262,-0.0005647464505421682,-0.0005328490857396595,-0.0005328490857396595,-0.0006660613571745743,-0.0006774346273785763,-0.00040646077642714576
1/5/2019 11:00:00 PM,-0.0004292776758015235,-0.0004292776758015235,-0.0005723702344020314,-0.000539741660978083,-0.000539741660978083,-0.0006746770762226037,-0.0006605257439548943,-0.0003963154463729366
1/6/2019 12:00:00 AM,-0.0004301573431699693,-0.0004301573431699693,-0.0005735431242266258,-0.0005402718590733464,-0.0005402718590733464,-0.0006753398238416829,-0.0007177281368137332,-0.00043063688208823994
1/6/2019 1:00:00 AM,-0.00042839800843307783,-0.00042839800843307783,-0.0005711973445774371,-0.0005386812647875563,-0.0005386812647875563,-0.0006733515809844453,-0.0006558488187525994,-0.0003935092912515596
1/6/2019 2:00:00 AM,-0.00042839800843307783,-0.00042839800843307783,-0.0005711973445774371,-0.0005392114628828196,-0.0005392114628828196,-0.0006740143286035245,-0.0006680807769739863,-0.00040084846618439174
1/6/2019 3:00:00 AM,-0.0004424726863282097,-0.0004424726863282097,-0.0005899635817709463,-0.0005556476038359833,-0.0005556476038359833,-0.0006945595047949791,-0.000709453576840442,-0.00042567214610426523
1/6/2019 4:00:00 AM,-0.00042971750948574643,-0.00042971750948574643,-0.0005729566793143285,-0.0005408020571686096,-0.0005408020571686096,-0.000676002571460762,-0.0006716784117449824,-0.00040300704704698945
1/6/2019 5:00:00 AM,-0.00042048100211706607,-0.00042048100211706607,-0.0005606413361560882,-0.0005291376990728162,-0.0005291376990728162,-0.0006614221238410202,-0.0007083742864091433,-0.0004250245718454859
1/6/2019 6:00:00 AM,-0.0004336760126437523,-0.0004336760126437523,-0.000578234683525003,-0.000544513443835453,-0.000544513443835453,-0.0006806418047943163,-0.0006382204083747182,-0.0003829322450248309
1/6/2019 7:00:00 AM,0.0011699576000328408,0.0011699576000328408,0.0015599434667104546,0.0015460576457879075,0.0015460576457879075,0.0019325720572348844,0.005929981393032965,0.0035579888358197786
1/6/2019 8:00:00 AM,0.030878963634550987,0.030878963634550987,0.04117195151273465,0.03999178192952342,0.03999178192952342,0.04998972741190427,0.11097264214614744,0.06658358528768846
1/6/2019 9:00:00 AM,0.06426453943548811,0.06426453943548811,0.08568605258065083,0.08545679879645034,0.08545679879645034,0.10682099849556291,0.21831383175445138,0.13098829905267081
1/6/2019 10:00:00 AM,0.09873034676487664,0.09873034676487664,0.13164046235316887,0.13304737982728798,0.13304737982728798,0.16630922478410998,0.25164663743468496,0.15098798246081097
1/6/2019 11:00:00 AM,0.1497501744673614,0.1497501744673614,0.19966689928981524,0.2020733396515273,0.2020733396515273,0.2525916745644091,0.2891404674910527,0.17348428049463163
1/6/2019 12:00:00 PM,0.1655226103835936,0.1655226103835936,0.22069681384479148,0.22562049745836293,0.22562049745836293,0.28202562182295365,0.2927057235491099,0.17562343412946593
1/6/2019 1:00:00 PM,0.16895551228895314,0.16895551228895314,0.22527401638527086,0.228723216711844,0.228723216711844,0.285904020889805,0.27056515964144534,0.1623390957848672
1/6/2019 2:00:00 PM,0.13167696854895936,0.13167696854895936,0.1755692913986125,0.17723992126558288,0.17723992126558288,0.2215499015819786,0.21876893255298238,0.1312613595317894
1/6/2019 3:00:00 PM,0.06157407678909681,0.06157407678909681,0.0820987690521291,0.08438367785163733,0.08438367785163733,0.10547959731454666,0.14139100389839707,0.08483460233903824
1/6/2019 4:00:00 PM,0.008786557509720324,0.008786557509720324,0.011715410012960434,0.011958618038664697,0.011958618038664697,0.01494827254833087,0.04009276141493537,0.02405565684896122
1/6/2019 5:00:00 PM,-0.00043543534738064375,-0.00043543534738064375,-0.0005805804631741917,-0.0005450436419307164,-0.0005450436419307164,-0.0006813045524133955,-0.0005695055842486915,-0.0003417033505492149
1/6/2019 6:00:00 PM,-0.00041344366316950016,-0.00041344366316950016,-0.0005512582175593335,-0.0005206545295486026,-0.0005206545295486026,-0.0006508181619357533,-0.0006929044568938597,-0.0004157426741363158
1/6/2019 7:00:00 PM,-0.00041300382948527723,-0.00041300382948527723,-0.0005506717726470364,-0.000519594133358076,-0.000519594133358076,-0.0006494926666975949,-0.0006921849299396605,-0.0004153109579637963
1/6/2019 8:00:00 PM,-0.0004156428315906145,-0.0004156428315906145,-0.0005541904421208194,-0.0005233055200249193,-0.0005233055200249193,-0.0006541319000311492,-0.0007105328672717409,-0.00042631972036304453
1/6/2019 9:00:00 PM,-0.0004178420000117289,-0.0004178420000117289,-0.0005571226666823052,-0.0005259565105012361,-0.0005259565105012361,-0.0006574456381265451,-0.0006241896327678332,-0.0003745137796606999
1/6/2019 10:00:00 PM,-0.0004257590063277405,-0.0004257590063277405,-0.0005676786751036541,-0.0005355000762159763,-0.0005355000762159763,-0.0006693750952699703,-0.0006929044568938597,-0.0004157426741363158
1/6/2019 11:00:00 PM,-0.0004292776758015235,-0.0004292776758015235,-0.0005723702344020314,-0.000539741660978083,-0.000539741660978083,-0.0006746770762226037,-0.0006828310795350704,-0.00040969864772104223
