datetime_beginning_ept,load_r1,load_r3,load_r4,load_r5,load_r6,load_r8,load_r10,load_r11
1/2/2019 7:00:00 AM,0.3412912231863183,0.16392763321148723,0.13706864655152357,0.34638400736704783,0.24393389375572258,0.4004617639553878,0.28271434174988214,0.19386326553122396
1/2/2019 8:00:00 AM,0.3385123104989524,0.16205227754540594,0.13582355740745417,0.34948660885580535,0.2430696638885486,0.40367814856412654,0.2844783453776531,0.19464135186589765
1/2/2019 9:00:00 AM,0.327128186306758,0.16056601833536938,0.1340314755114294,0.35028470570178805,0.23527060731062957,0.4030424081444854,0.2850041396169768,0.1939758964707217
1/2/2019 10:00:00 AM,0.32890285789470036,0.1600602991949569,0.1325724037244545,0.34387000230220244,0.2309318282451431,0.4096198295798164,0.28315566241227785,0.19467159130101572
1/2/2019 11:00:00 AM,0.32601832167261824,0.15874761398016737,0.13132331263806948,0.33880208733021255,0.22680693790987033,0.4065256092390966,0.28197093939050216,0.1941583348018481
1/2/2019 12:00:00 PM,0.316744379119818,0.15794166792926878,0.13010278086730034,0.33380400583224623,0.2232298750986033,0.4034814296516117,0.2784724659113398,0.19361671709334619
1/2/2019 1:00:00 PM,0.32734139542327506,0.1578065998203327,0.12970652794256607,0.3291949965466963,0.2288786643372783,0.4058829806186053,0.2795542858146277,0.19183534515252945
1/2/2019 2:00:00 PM,0.3314643103635327,0.15803631760787196,0.12914874207345656,0.32894559128232675,0.23394250101286126,0.40225755843585265,0.2800541507935867,0.19199148832268362
1/2/2019 3:00:00 PM,0.34195701116366317,0.16008626729267872,0.1305247432396379,0.32884582917657895,0.243872982573503,0.40247615751577387,0.2839519116274235,0.19505312156521762
1/2/2019 4:00:00 PM,0.3716421295366568,0.16687834862970877,0.1372055614871089,0.3342928401504106,0.2638350601228509,0.41749770281682874,0.2963705157708847,0.19878834918132374
1/2/2019 5:00:00 PM,0.40161141772905745,0.17698882134795801,0.1469134246479058,0.35395595119330825,0.2844304087534988,0.43730006469617916,0.31291437221860213,0.20707639609719417
1/2/2019 6:00:00 PM,0.4013076274388053,0.1763241060478445,0.14724352425345338,0.34910751285396363,0.28577325313211044,0.43403971715848483,0.3113412335275516,0.20185674403667916
1/2/2019 7:00:00 PM,0.3954590920877181,0.17363438913716747,0.14522066368389558,0.3389716829099839,0.28047715176475596,0.42954091162676067,0.3040327866207199,0.1956068851337877
1/2/2019 8:00:00 PM,0.383426511334092,0.16931029710718953,0.14133047257568174,0.32910521065152326,0.27172776880941996,0.41879005085280413,0.29871798589421655,0.18791242017310245
1/2/2019 9:00:00 PM,0.3642278806121279,0.16024930104531526,0.13329566384476524,0.30798557286470724,0.2550516303351869,0.3984265031983085,0.28335309687012206,0.1800723301066519
1/2/2019 10:00:00 PM,0.33479979040720553,0.14849166041330633,0.12338000286100514,0.28771391297674775,0.23090944128690008,0.37564884373997487,0.2630910658784032,0.16950449273448867
1/2/2019 11:00:00 PM,0.30748057381028776,0.13707339009276842,0.11467432307281852,0.26693346634947435,0.20967410548747928,0.35051967406788276,0.24385294998431475,0.15680706036120493
1/3/2019 12:00:00 AM,0.2867387930563538,0.1293781204665623,0.10846282351508635,0.2520190315401734,0.1948255823168124,0.3370838331213629,0.2283432989460765,0.1491035799167578
1/3/2019 1:00:00 AM,0.2754638894851973,0.12486396406176926,0.10530274433751148,0.242192464124012,0.18670527288810582,0.3240550038074304,0.22080125614654217,0.14293680120103333
1/3/2019 2:00:00 AM,0.27019448503188903,0.1227313074732527,0.10402660982275132,0.24736014120174968,0.18301217100994568,0.3184271411187081,0.21764585119969396,0.14044013827424565
1/3/2019 3:00:00 AM,0.2688256301825935,0.1231271190838638,0.1039582129904483,0.24192310643849282,0.18153780325165614,0.3211633776093623,0.21701447952354894,0.14070446724954275
1/3/2019 4:00:00 AM,0.27522157667025987,0.12779678656813995,0.1065036302096404,0.2520190315401734,0.18605838307387462,0.3314849413950398,0.22369027573242387,0.14568282990437437
1/3/2019 5:00:00 AM,0.2898031835945164,0.13869552493032822,0.11419396872396696,0.2670132760340726,0.20006972728524453,0.3583965343341819,0.2373509263297674,0.15899869942071465
1/3/2019 6:00:00 AM,0.32550884344633957,0.1547241738704582,0.12734768612496652,0.30827488297137595,0.22400362434287835,0.3949566733171124,0.2623233621046007,0.18098101574082107
1/3/2019 7:00:00 AM,0.34365385488391986,0.1615094125499871,0.1320955662340015,0.3290553295986494,0.24095614847242028,0.4073459129226934,0.2801780996346126,0.19320757691012344
1/3/2019 8:00:00 AM,0.33102448480875424,0.15968093546293555,0.13031106377418056,0.33407336351776534,0.24341544911441088,0.4088374110008954,0.2809521403801186,0.19433238372447387
1/3/2019 9:00:00 AM,0.32689731876648026,0.15762677818128024,0.12882816223978094,0.33397360141201743,0.2374770286034665,0.4070468839681395,0.2815978138456128,0.19266927740050604
1/3/2019 10:00:00 AM,0.31575419935783355,0.15604327673296617,0.12794646158506615,0.3290154247563502,0.23549559624097216,0.4093611168596501,0.2802331557098713,0.19060066212983073
1/3/2019 11:00:00 AM,0.30545312515629053,0.15427761609179494,0.12556294112318703,0.31820121249328526,0.23698936602973897,0.4082494827989201,0.2809480126279081,0.1882392940669978
1/3/2019 12:00:00 PM,0.2885180427541601,0.15083601437457647,0.12322228995247662,0.3240073670478091,0.23629760902002905,0.4072549481526428,0.27822637048729537,0.18896873435387282
1/3/2019 1:00:00 PM,0.29826026054446425,0.15020835992751272,0.1235509949417627,0.31824111733558436,0.23595611462783003,0.4062403566862429,0.27861833253523,0.1870566378985084
1/3/2019 2:00:00 PM,0.3001644272399845,0.15034878315971062,0.12362145338071316,0.31820121249328526,0.2389195882252524,0.39888051667199104,0.2773205904951831,0.1856678777540176
1/3/2019 3:00:00 PM,0.31762926235493355,0.1517922013836529,0.1252549128358649,0.31814135522983655,0.24401681878021453,0.3962615821899322,0.27684380604618997,0.18714935964469862
1/3/2019 4:00:00 PM,0.3475874322805219,0.1601886946503049,0.13297581163696517,0.32937456833704243,0.2622903600040812,0.41036740196620125,0.2908786286608143,0.19178469566389483
1/3/2019 5:00:00 PM,0.3961405764417391,0.17436523595946626,0.1456574211157029,0.359353081114266,0.2866871074233899,0.43459381213863735,0.30894835812990395,0.2037233248205512
1/3/2019 6:00:00 PM,0.3967573132419712,0.1775429916035962,0.14893034293947982,0.35914358069219554,0.2873937890719285,0.44240179039643485,0.3127504830146378,0.20349562124803686
1/3/2019 7:00:00 PM,0.3941549847922115,0.1771434399068975,0.14968786211143167,0.3652589977745377,0.2852479991243331,0.43977617030766847,0.30889109283515237,0.19955986172575438
1/3/2019 8:00:00 PM,0.38478163185379594,0.17519124247210738,0.14816821547031608,0.35934310490369126,0.2781788506641299,0.43182252686130435,0.3038240735159906,0.19342388591288312
1/3/2019 9:00:00 PM,0.36865295080340055,0.16930914958077628,0.14358938710637045,0.34926713222316014,0.2632241759997939,0.41977486098023414,0.2883687809047501,0.188085342160258
1/3/2019 10:00:00 PM,0.3454108680481017,0.1599673495554845,0.13651934965096232,0.33423298288696185,0.2436026600527183,0.3963993462069353,0.27115274035762305,0.17698064525157825
1/3/2019 11:00:00 PM,0.31836241394884673,0.1512698218597593,0.13044179388982358,0.3181014503875374,0.22262094983439262,0.3768222690142138,0.25634201660213024,0.16737001434633048
1/4/2019 12:00:00 AM,0.30474907726079764,0.14553002224366987,0.12728104772186277,0.31807152175581305,0.2097371620865305,0.3630766616235794,0.24371312964535263,0.1604060540004644
1/4/2019 1:00:00 AM,0.29689859986781186,0.14362980350530172,0.12628771713073852,0.3179518072289157,0.202184641886263,0.3535138129021326,0.2380431096793238,0.15617046703557233
1/4/2019 2:00:00 AM,0.2925559356540888,0.14341007344765547,0.1272977224815111,0.3181513314404113,0.20071484479861476,0.35104297473835216,0.2349927589331012,0.15508704379599006
1/4/2019 3:00:00 AM,0.29323284189824594,0.14481736584006985,0.12866408260484125,0.3239874146266595,0.19980015099640125,0.35365056394842254,0.23731273008748124,0.1563572252860013
1/4/2019 4:00:00 AM,0.30131582187074646,0.15074344724390845,0.13221914136186813,0.3338439106745453,0.2068064294155386,0.3653560483225539,0.24451583210691194,0.16490096133856366
1/4/2019 5:00:00 AM,0.31750892346708337,0.16350266592978419,0.14147921143174497,0.3541155705625048,0.22105694096413828,0.39343660946479647,0.2633625091892615,0.17836871671328167
1/4/2019 6:00:00 AM,0.34817179530385955,0.1803786993746242,0.15509054487298474,0.3904589056864401,0.24499428934450126,0.43149857882720427,0.2893114781173368,0.19967468392866647
1/4/2019 7:00:00 AM,0.36791947220163995,0.1863777124571709,0.1592560211041203,0.42123551530964626,0.2560060609882818,0.4451335698159507,0.3032190961990509,0.21224627517444025
1/4/2019 8:00:00 AM,0.35343596763160906,0.18258539266728385,0.15431495632512301,0.4109600184176196,0.2531745771655007,0.438250636413501,0.30135399171079963,0.21244336366667976
1/4/2019 9:00:00 AM,0.33601920267023067,0.17751328341978675,0.14751808175049957,0.3900498810528739,0.24420682808830232,0.43298298611041347,0.2981287638005029,0.20865523269099853
1/4/2019 10:00:00 AM,0.3311431886573673,0.1697043236767134,0.1406783378847074,0.3748461361369043,0.23734569178177403,0.4261693399047506,0.2927117576037728,0.20281326182080733
1/4/2019 11:00:00 AM,0.31595890627031775,0.16223192918054533,0.13358829071772127,0.3536566648760648,0.23600368691409646,0.41753153603865156,0.28678849131902506,0.1983388897512769
1/4/2019 12:00:00 PM,0.30984843763344805,0.15916471858089085,0.1296514709179817,0.3389018494359604,0.2317501648479189,0.41096039502174286,0.28204018098039985,0.19493134992690575
1/4/2019 1:00:00 PM,0.3151744144443598,0.15880418278224226,0.12822623373422054,0.32910521065152326,0.23701567070567453,0.4080420263968447,0.28033425657035166,0.19284019594682555
1/4/2019 2:00:00 PM,0.3254516170730412,0.15710592869260429,0.12821034723593738,0.3289056864400276,0.24120371091899123,0.3995142311502056,0.27930464401192356,0.19324464056558902
1/4/2019 3:00:00 PM,0.3369868188907432,0.15821431170485886,0.1293703041525658,0.32893561507175195,0.2470733848123309,0.39997189131845584,0.2811897477503217,0.19377423762907509
1/4/2019 4:00:00 PM,0.36269421380773326,0.16413193541402213,0.13476273951637133,0.32915509170439716,0.26165606285386167,0.40859855250670907,0.29059288356060686,0.1969553260314544
1/4/2019 5:00:00 PM,0.3865860611558535,0.17239535811771667,0.14155979599746368,0.33892180185710996,0.27863116049963194,0.42364542207559536,0.3051295478242629,0.20375581812660973
1/4/2019 6:00:00 PM,0.3859552630181824,0.17051103474522078,0.1405657984159535,0.33900161154170827,0.27589948519901775,0.42069909545901135,0.30087296323488577,0.19564476268709297
1/4/2019 7:00:00 PM,0.3771149328710596,0.16596810517814023,0.1372980912442848,0.3239375335737856,0.27066373533992677,0.41238989929229347,0.2912581493147623,0.18888621763444094
1/4/2019 8:00:00 PM,0.36608724723255187,0.1600624242438703,0.13361551605256525,0.31301358299439797,0.2622456793665877,0.40159102370652844,0.2828899165622172,0.18064237163201433
1/4/2019 9:00:00 PM,0.3518601168148974,0.15331454392423907,0.12744682515051214,0.2979495050264753,0.24903392268046512,0.3867860515439683,0.27157975923066957,0.17613869924025768
1/4/2019 10:00:00 PM,0.32878448105393476,0.14530293951678325,0.12040716607540876,0.2830849512700484,0.23128927334509033,0.3655778889087576,0.2563978284630049,0.16519527931887432
1/4/2019 11:00:00 PM,0.30694526196406297,0.13670953921781498,0.11344196738157146,0.262164837694728,0.21237201379274362,0.34597852636034426,0.24075556611783416,0.15725670761383018
1/5/2019 12:00:00 AM,0.2933551428331806,0.12857506448218597,0.1065923399309696,0.25172972143350475,0.19541799719931885,0.325759630923702,0.2284745730938422,0.15049021140536034
1/5/2019 1:00:00 AM,0.2752542774550018,0.12445620967626482,0.10275302199855564,0.24207274959711456,0.18991686860605522,0.31333817884943943,0.21788555151467978,0.1440567246283461
1/5/2019 2:00:00 AM,0.2673874496696451,0.12146103823477479,0.100780488885391,0.24197298749136675,0.18450845933151486,0.309785893152184,0.2113898648318359,0.1409795021118071
1/5/2019 3:00:00 AM,0.264631754539446,0.12002442016735543,0.09990830800254816,0.23704473946742383,0.18162483255182596,0.30741614946558676,0.2093510459266121,0.1378096830641302
1/5/2019 4:00:00 AM,0.2637998465756123,0.12039915129274555,0.10080516752967056,0.24206277338653978,0.1783948608723187,0.31146519600062417,0.2108047704903328,0.1392398267833892
1/5/2019 5:00:00 AM,0.2721192532217967,0.12459204280280978,0.10312611216625114,0.24202286854424068,0.18380438949477124,0.31820367977936326,0.21600887769276805,0.1419448475571188
1/5/2019 6:00:00 AM,0.2774115482244243,0.13113965851284157,0.10742250041949859,0.25722661346021025,0.19187535433635053,0.3290319315158127,0.22524138036589988,0.1466878059137228
1/5/2019 7:00:00 AM,0.29979163829392697,0.1360381512641133,0.1113588957708107,0.27179188089939377,0.20331443704559507,0.3447672159814296,0.2355286109348534,0.15600386840855537
1/5/2019 8:00:00 AM,0.3056231692369483,0.14231656577779472,0.11590516287682481,0.2832246182180953,0.21406129635016635,0.35880617969062367,0.24651529202274802,0.16353430165079474
1/5/2019 9:00:00 AM,0.3139801817855859,0.1470089712854443,0.11989340157177089,0.3032768014734096,0.22410222023814041,0.3729535312661364,0.25647363957402636,0.1697924873546608
1/5/2019 10:00:00 AM,0.3169713225659267,0.14998514478964847,0.12278504743675223,0.3080254777070064,0.22981779723557383,0.378730098055565,0.2623637094290247,0.1756477936279165
1/5/2019 11:00:00 AM,0.3216148339992752,0.15087218270708266,0.12383228297815785,0.31318317857416933,0.230751799789272,0.3804383718664044,0.2645715336254597,0.17498822334019623
1/5/2019 12:00:00 PM,0.3188146658018271,0.14884854112782384,0.1236407354664156,0.30833474023482466,0.23169345122036988,0.3779304589745186,0.2668589478609962,0.1709384555128413
1/5/2019 1:00:00 PM,0.3237024520971975,0.14746296673530448,0.1225169779370965,0.29842836313406496,0.22970950032507315,0.3727859859101634,0.26702283706496055,0.1699341055787541
1/5/2019 2:00:00 PM,0.3296468007475784,0.14804943773442644,0.1226477080527395,0.3032468728416852,0.22888677960964143,0.3621283184418267,0.2647112958270667,0.16980738794587838
1/5/2019 3:00:00 PM,0.335717374427063,0.1449410436868301,0.12384986727015065,0.298149029237971,0.23108788399989563,0.3533371508097404,0.26245422929088086,0.1634514718937322
1/5/2019 4:00:00 PM,0.3483689810358532,0.14718896292840986,0.12622580829582597,0.3030174199984652,0.2402468550120866,0.36085845835568564,0.2653562716443,0.16610734575945416
1/5/2019 5:00:00 PM,0.37189130951639005,0.15849133308121055,0.13409192909459086,0.32445629652367436,0.2550145985750932,0.38152812575972805,0.2803521628757156,0.1753990539266244
1/5/2019 6:00:00 PM,0.3669459698398739,0.16038033156131593,0.13407276827986767,0.3238876525209117,0.2542458863964228,0.38111219998486406,0.28109068169726903,0.17955575540859975
1/5/2019 7:00:00 PM,0.36207943905458567,0.15880915539669965,0.1321472883066562,0.31826106975673396,0.25029710679932865,0.37326370289853616,0.2753864769664545,0.17582415902900883
1/5/2019 8:00:00 PM,0.35736856400466893,0.1559822028271949,0.1299048666291469,0.3179518072289157,0.2442199804262701,0.36510361602080993,0.26902851767778996,0.17536981621192427
1/5/2019 9:00:00 PM,0.34171567937226804,0.15125239645866934,0.12625345807909735,0.2982687437648684,0.23669068669517976,0.3538087899738335,0.2621303460857423,0.16945547104153327
1/5/2019 10:00:00 PM,0.32766219012159303,0.14410271189049123,0.12115116353317304,0.28302509400659964,0.22326588078977752,0.3410186165599447,0.25245123225090277,0.16360129170374782
1/5/2019 11:00:00 PM,0.310328485153459,0.13655390063539705,0.11531827197269275,0.2722009055329599,0.20914679934186303,0.32210706112583404,0.2400441974411021,0.1577029740600447
1/6/2019 12:00:00 AM,0.2955019493514857,0.13045301270794163,0.11031923966560889,0.26164607474483925,0.19447410707239668,0.3074396503861344,0.2268212048527843,0.14991528649296026
1/6/2019 1:00:00 AM,0.28100961556957454,0.1259468039860847,0.10708476074225759,0.25699716061699024,0.18569823288313972,0.2996679364798715,0.21812321702223786,0.1440950404343342
1/6/2019 2:00:00 AM,0.27501392668714886,0.12362217047873102,0.10637326390693516,0.2517097690123552,0.1811746681331555,0.29482431571735407,0.21368530202237312,0.14096835797215695
1/6/2019 3:00:00 AM,0.27324906533462906,0.12268204883943995,0.1060409814237609,0.2619553372726575,0.1796518885776654,0.2937742702759902,0.21341316106325392,0.14127037667818093
1/6/2019 4:00:00 AM,0.2735672439701677,0.12452820633345102,0.10721452069006651,0.2619054562197836,0.18003890311829196,0.29493594508995513,0.21416888854191035,0.14191654895531056
1/6/2019 5:00:00 AM,0.28028758224247363,0.12911125682401672,0.11029862359913457,0.27184176195226767,0.1837982330812544,0.3005097151425894,0.21778648546162718,0.1465706672323441
1/6/2019 6:00:00 AM,0.28985288878732407,0.13467352985388012,0.11492438383205406,0.29812907681682144,0.18997628732439198,0.31335418378670893,0.22376079634413323,0.15100691131846478
1/6/2019 7:00:00 AM,0.29469652902329296,0.13941612901686437,0.11901661239171615,0.3080155014964316,0.19774586774062428,0.32776652850081,0.23085465827337273,0.1554154828780385
1/6/2019 8:00:00 AM,0.30642074137680303,0.1413870693830707,0.12073265738374445,0.30267822883892254,0.20650737696500862,0.33841892852143785,0.23901702665158733,0.15958382935987306
1/6/2019 9:00:00 AM,0.31506421279977964,0.1405632729212995,0.11903734972916974,0.29334049574092547,0.2153333419733344,0.3485087246079217,0.24798517877118037,0.1549710320500816
1/6/2019 10:00:00 AM,0.3124098901022804,0.13960848844450593,0.11646319128789284,0.2827956411633797,0.21528632936102401,0.34673379732414994,0.2510049492686321,0.1590792126993106
1/6/2019 11:00:00 AM,0.2891602861664908,0.13572759661590805,0.11243899574759599,0.2882226997160617,0.2077256006094007,0.3433498673594381,0.25025846562943294,0.15500916003349136
1/6/2019 12:00:00 PM,0.26640250203321936,0.13322250395482785,0.10857930429066624,0.26668406108510473,0.1997578023337248,0.3374612660091231,0.24792366944950806,0.15412727042050345
1/6/2019 1:00:00 PM,0.26185872799333365,0.131292534531672,0.10638623990171606,0.2519092932238508,0.1976364514822114,0.3367730537065352,0.24739159637583594,0.15262168463226458
1/6/2019 2:00:00 PM,0.277219267610142,0.13159386646759308,0.10614994339862661,0.24699102141048268,0.20201478084059393,0.3336901786378038,0.24702271485786717,0.15321125970577779
1/6/2019 3:00:00 PM,0.2977720378282678,0.13339794799311872,0.10911362422528881,0.25679763640549463,0.21227239182856208,0.3371188819080416,0.2498556318960988,0.1569004707901825
1/6/2019 4:00:00 PM,0.32706867087852776,0.14184255236717025,0.11764691731645636,0.2719415240580155,0.2324397764407972,0.3554303534916179,0.2608405107259861,0.16159885258818593
1/6/2019 5:00:00 PM,0.3684309124750031,0.15853425906926136,0.13010999649056634,0.30786585833780983,0.2601889708570011,0.38504353932302077,0.27918871812589846,0.17836840367565104
1/6/2019 6:00:00 PM,0.3706803994573977,0.16378202485994064,0.13376959083171597,0.31820121249328526,0.2644361499516765,0.39149190828948255,0.28349506829122206,0.1807019113893586
1/6/2019 7:00:00 PM,0.36350290421440024,0.16369341032025156,0.1326141209413202,0.31819123628271045,0.2609280203159995,0.3867325666903082,0.2778134789915328,0.1819531854064803
1/6/2019 8:00:00 PM,0.36330833454518596,0.16251409317526747,0.13305542603484982,0.3130435116261224,0.25665500294035193,0.3867054190751929,0.27906837380088734,0.18157898022283492
1/6/2019 9:00:00 PM,0.3507806639105676,0.15752430832267578,0.12873805790219026,0.30826490676080115,0.24556067938805015,0.37762737813711167,0.2703662000807753,0.17677961248519286
1/6/2019 10:00:00 PM,0.32922921172642444,0.14871542806388804,0.12280930163260435,0.2932606860563272,0.2296374889427247,0.35752213801449706,0.2578646339316181,0.16690540389496153
1/6/2019 11:00:00 PM,0.3079128781845755,0.1404356849845386,0.11741971613681147,0.2832146420075205,0.21327793936964531,0.34290294468074844,0.24380597500141188,0.15946625242581147
1/7/2019 12:00:00 AM,0.2979021869515405,0.1356823330740525,0.11405123278137713,0.26690353771775,0.20260738228108574,0.3348919670920139,0.23479526633790188,0.15141811755004966
1/7/2019 1:00:00 AM,0.2890412553100304,0.13377110658231292,0.11341171027224592,0.2768198910290845,0.19767143110446617,0.3331843010636025,0.22910414251197983,0.1507959865629518
1/7/2019 2:00:00 AM,0.28876199060833463,0.13495412131240636,0.11485186378645616,0.27713912976747757,0.1976582787664984,0.3361837073455613,0.22853782653616686,0.14897767618172167
1/7/2019 3:00:00 AM,0.289498412280722,0.13782421237485323,0.11762569489508576,0.2928416852121863,0.19946248104290204,0.34011869337828576,0.23151911010455703,0.15528438271833409
1/7/2019 4:00:00 AM,0.2973266531400832,0.14579442082947594,0.12309550114365958,0.30298749136674086,0.2071872875426483,0.3558675516514604,0.242298298972179,0.16272265768211838
1/7/2019 5:00:00 AM,0.3177617005331382,0.15793933037546407,0.1342712282374278,0.3289854961246259,0.2244507105547904,0.38638694108294436,0.26356459463551196,0.18089092351072808
1/7/2019 6:00:00 AM,0.35793069049438203,0.17674146565443752,0.15025086263264942,0.3755344946665644,0.2510077061655598,0.4289371810816585,0.29171650422219575,0.2022048418819307
1/7/2019 7:00:00 AM,0.37272256346452887,0.18316264095412157,0.1551428733005357,0.40541324533804,0.2648862210913543,0.4469682623718047,0.30853424574968474,0.21523302981572948
1/7/2019 8:00:00 AM,0.35615634591428696,0.18066885355326073,0.15270271929134188,0.41665643465582075,0.2614592441793083,0.44618280488074397,0.30897934534016047,0.2153769019107633
1/7/2019 9:00:00 AM,0.3387533152825001,0.17832896219470873,0.14958065856576525,0.4053733404957409,0.25050791732278394,0.4436293083067617,0.30607864014590813,0.21229103955561915
1/7/2019 10:00:00 AM,0.3228764302746173,0.17502752870381857,0.14696672324329085,0.40565267439183483,0.24232818917574056,0.442662934246313,0.3045205008924677,0.20983657410143933
1/7/2019 11:00:00 AM,0.313066848867745,0.17344321973691743,0.14307246955727185,0.3850917043972067,0.2331104523981616,0.44177881340778086,0.30073401495624985,0.211097427070058
1/7/2019 12:00:00 PM,0.3256962189429106,0.17485637726433279,0.14171077836664325,0.3754447087713913,0.23145997390169348,0.4389621470424938,0.2994763876912066,0.20897246502587072
1/7/2019 1:00:00 PM,0.34826466553252644,0.17608801311356498,0.1413449038222138,0.37529506561276954,0.23636243791994116,0.43515803682592236,0.3004493163284338,0.2100821208188991
